source_json,image_id,image_file,image_width,image_height,num_annotations,union_mask_area_px,image_area_px,union_coverage_ratio,coverage_mode
coco-merged.json,3301,frame_2112.jpg,1920,1080,1,212882,2073600,0.102663002,union
coco-merged.json,3302,frame_2113.jpg,1920,1080,1,169046,2073600,0.081522955,union
coco-merged.json,3303,frame_2114.jpg,1920,1080,1,177417,2073600,0.085559896,union
coco-merged.json,3304,frame_2115.jpg,1920,1080,1,104849,2073600,0.050563754,union
coco-merged.json,3305,frame_2116.jpg,1920,1080,1,88307,2073600,0.042586323,union
coco-merged.json,3306,frame_2117.jpg,1920,1080,1,100669,2073600,0.048547936,union
coco-merged.json,3307,frame_2118.jpg,1920,1080,1,152257,2073600,0.073426408,union
coco-merged.json,3308,frame_2119.jpg,1920,1080,1,165330,2073600,0.079730903,union
coco-merged.json,3309,frame_2120.jpg,1920,1080,1,223572,2073600,0.107818287,union
coco-merged.json,3310,frame_2121.jpg,1920,1080,1,132125,2073600,0.063717689,union
coco-merged.json,3311,frame_2122.jpg,1920,1080,1,309297,2073600,0.149159433,union
coco-merged.json,3312,frame_2123.jpg,1920,1080,1,349655,2073600,0.168622203,union
coco-merged.json,3313,frame_2124.jpg,1920,1080,1,286647,2073600,0.1382364,union
coco-merged.json,3314,frame_2125.jpg,1920,1080,1,293999,2073600,0.141781925,union
coco-merged.json,3315,frame_2126.jpg,1920,1080,2,467342,2073600,0.225377122,union
coco-merged.json,3316,frame_2127.jpg,1920,1080,1,286034,2073600,0.137940779,union
coco-merged.json,3317,frame_2128.jpg,1920,1080,1,341829,2073600,0.16484809,union
coco-merged.json,3318,frame_2129.jpg,1920,1080,2,286099,2073600,0.137972126,union
coco-merged.json,3319,frame_2130.jpg,1920,1080,1,457312,2073600,0.220540123,union
coco-merged.json,3320,frame_2131.jpg,1920,1080,2,382101,2073600,0.184269387,union
coco-merged.json,3321,frame_2132.jpg,1920,1080,1,308872,2073600,0.148954475,union
coco-merged.json,3322,frame_2133.jpg,1920,1080,1,405919,2073600,0.195755691,union
coco-merged.json,3323,frame_2134.jpg,1920,1080,1,336554,2073600,0.162304205,union
coco-merged.json,3324,frame_2135.jpg,1920,1080,1,368327,2073600,0.177626833,union
coco-merged.json,3325,frame_2136.jpg,1920,1080,1,483665,2073600,0.233248939,union
coco-merged.json,3326,frame_2137.jpg,1920,1080,1,490922,2073600,0.23674865,union
coco-merged.json,3327,frame_2138.jpg,1920,1080,1,373619,2073600,0.180178916,union
coco-merged.json,3328,frame_2139.jpg,1920,1080,1,422828,2073600,0.203910108,union
coco-merged.json,3332,frame_2143.jpg,1920,1080,1,271606,2073600,0.130982832,union
coco-merged.json,3333,frame_2144.jpg,1920,1080,1,268201,2073600,0.12934076,union
coco-merged.json,3334,frame_2145.jpg,1920,1080,1,198437,2073600,0.095696856,union
coco-merged.json,3335,frame_2146.jpg,1920,1080,1,195405,2073600,0.094234664,union
coco-merged.json,3336,frame_2147.jpg,1920,1080,1,48589,2073600,0.023432195,union
coco-merged.json,3339,frame_2150.jpg,1920,1080,1,28969,2073600,0.01397039,union
coco-merged.json,3340,frame_2151.jpg,1920,1080,1,85478,2073600,0.041222029,union
coco-merged.json,3341,frame_2152.jpg,1920,1080,1,110268,2073600,0.053177083,union
coco-merged.json,3342,frame_2153.jpg,1920,1080,1,120757,2073600,0.058235436,union
coco-merged.json,3344,frame_2155.jpg,1920,1080,1,76120,2073600,0.036709105,union
coco-merged.json,3345,frame_2156.jpg,1920,1080,1,65488,2073600,0.03158179,union
coco-merged.json,3346,frame_2157.jpg,1920,1080,1,118237,2073600,0.057020158,union
coco-merged.json,3347,frame_2158.jpg,1920,1080,1,105091,2073600,0.050680459,union
coco-merged.json,3349,frame_2160.jpg,1920,1080,1,74089,2073600,0.035729649,union
coco-merged.json,3350,frame_2161.jpg,1920,1080,1,76767,2073600,0.037021123,union
coco-merged.json,3351,frame_2162.jpg,1920,1080,1,59133,2073600,0.028517072,union
coco-merged.json,3352,frame_2163.jpg,1920,1080,3,161861,2073600,0.078057967,union
coco-merged.json,3356,frame_2167.jpg,1920,1080,4,372059,2073600,0.179426601,union
coco-merged.json,3357,frame_2168.jpg,1920,1080,4,411743,2073600,0.198564333,union
coco-merged.json,3358,frame_2169.jpg,1920,1080,2,325867,2073600,0.157150367,union
coco-merged.json,3359,frame_2170.jpg,1920,1080,2,233465,2073600,0.112589217,union
coco-merged.json,3360,frame_2171.jpg,1920,1080,1,63982,2073600,0.030855517,union
coco-merged.json,3361,frame_2172.jpg,1920,1080,1,51781,2073600,0.024971547,union
coco-merged.json,3362,frame_2173.jpg,1920,1080,1,45887,2073600,0.022129147,union
coco-merged.json,3368,frame_2179.jpg,1920,1080,2,294305,2073600,0.141929495,union
coco-merged.json,3369,frame_2180.jpg,1920,1080,4,346175,2073600,0.166943962,union
coco-merged.json,3370,frame_2181.jpg,1920,1080,2,337184,2073600,0.162608025,union
coco-merged.json,3371,frame_2182.jpg,1920,1080,2,329873,2073600,0.159082272,union
coco-merged.json,3372,frame_2183.jpg,1920,1080,2,181000,2073600,0.087287809,union
coco-merged.json,3373,frame_2184.jpg,1920,1080,1,41374,2073600,0.019952739,union
coco-merged.json,3377,frame_2188.jpg,1920,1080,1,271952,2073600,0.131149691,union
coco-merged.json,3378,frame_2189.jpg,1920,1080,4,408755,2073600,0.19712336,union
coco-merged.json,3379,frame_2190.jpg,1920,1080,2,629724,2073600,0.303686343,union
coco-merged.json,3380,frame_2191.jpg,1920,1080,2,351382,2073600,0.169455054,union
coco-merged.json,3381,frame_2192.jpg,1920,1080,3,212829,2073600,0.102637442,union
coco-merged.json,3382,frame_2193.jpg,1920,1080,3,337047,2073600,0.162541956,union
coco-merged.json,3383,frame_2194.jpg,1920,1080,4,510467,2073600,0.246174286,union
coco-merged.json,3384,frame_2195.jpg,1920,1080,4,508957,2073600,0.245446084,union
coco-merged.json,3385,frame_2196.jpg,1920,1080,3,127198,2073600,0.061341628,union
coco-merged.json,3386,frame_2197.jpg,1920,1080,2,438141,2073600,0.21129485,union
coco-merged.json,3387,frame_2198.jpg,1920,1080,4,440478,2073600,0.212421875,union
coco-merged.json,3388,frame_2199.jpg,1920,1080,4,350257,2073600,0.168912519,union
coco-merged.json,3389,frame_2200.jpg,1920,1080,1,58925,2073600,0.028416763,union
coco-merged.json,3390,frame_2201.jpg,1920,1080,3,157521,2073600,0.075964988,union
coco-merged.json,3391,frame_2202.jpg,1920,1080,3,157283,2073600,0.075850212,union
coco-merged.json,3392,frame_2203.jpg,1920,1080,3,196027,2073600,0.094534626,union
coco-merged.json,3393,frame_2204.jpg,1920,1080,3,200327,2073600,0.096608314,union
coco-merged.json,3397,frame_2208.jpg,1920,1080,1,82294,2073600,0.039686535,union
coco-merged.json,3398,frame_2209.jpg,1920,1080,1,111644,2073600,0.053840664,union
coco-merged.json,3399,frame_2210.jpg,1920,1080,1,92041,2073600,0.044387056,union
coco-merged.json,3400,frame_2211.jpg,1920,1080,1,28118,2073600,0.013559992,union
coco-merged.json,3401,frame_2212.jpg,1920,1080,1,18071,2073600,0.008714796,union
coco-merged.json,3403,frame_2214.jpg,1920,1080,3,360733,2073600,0.173964603,union
coco-merged.json,3455,frame_2266.jpg,1920,1080,1,221267,2073600,0.106706694,union
coco-merged.json,3459,frame_2270.jpg,1920,1080,1,251360,2073600,0.121219136,union
coco-merged.json,3470,frame_2281.jpg,1920,1080,1,435464,2073600,0.210003858,union
coco-merged.json,3471,frame_2282.jpg,1920,1080,1,202528,2073600,0.097669753,union
coco-merged.json,3479,frame_2290.jpg,1920,1080,1,44990,2073600,0.021696566,union
coco-merged.json,3481,frame_2292.jpg,1920,1080,2,227415,2073600,0.109671586,union
coco-merged.json,3482,frame_2293.jpg,1920,1080,2,228952,2073600,0.110412809,union
coco-merged.json,3483,frame_2294.jpg,1920,1080,1,201394,2073600,0.097122878,union
coco-merged.json,3484,frame_2295.jpg,1920,1080,1,111105,2073600,0.053580729,union
coco-merged.json,3485,frame_2296.jpg,1920,1080,1,64105,2073600,0.030914834,union
coco-merged.json,3486,frame_2297.jpg,1920,1080,2,193680,2073600,0.093402778,union
coco-merged.json,3487,frame_2298.jpg,1920,1080,1,183356,2073600,0.088423997,union
coco-merged.json,3488,frame_2299.jpg,1920,1080,1,185160,2073600,0.089293981,union
coco-merged.json,3490,frame_2301.jpg,1920,1080,2,183249,2073600,0.088372396,union
coco-merged.json,3491,frame_2302.jpg,1920,1080,2,244676,2073600,0.117995756,union
coco-merged.json,3492,frame_2303.jpg,1920,1080,1,147517,2073600,0.071140529,union
coco-merged.json,3493,frame_2304.jpg,1920,1080,1,233870,2073600,0.112784529,union
coco-merged.json,3494,frame_2305.jpg,1920,1080,1,116477,2073600,0.056171393,union
coco-merged.json,3496,frame_2307.jpg,1920,1080,2,296579,2073600,0.143026138,union
coco-merged.json,3497,frame_2308.jpg,1920,1080,2,261802,2073600,0.126254823,union
coco-merged.json,3498,frame_2309.jpg,1920,1080,1,172164,2073600,0.08302662,union
coco-merged.json,3499,frame_2310.jpg,1920,1080,2,225500,2073600,0.108748071,union
coco-merged.json,3500,frame_2311.jpg,1920,1080,2,222041,2073600,0.107079958,union
coco-merged.json,3501,frame_2312.jpg,1920,1080,1,129329,2073600,0.062369309,union
coco-merged.json,3509,frame_2320.jpg,1920,1080,1,208480,2073600,0.100540123,union
coco-merged.json,3510,frame_2321.jpg,1920,1080,1,210237,2073600,0.101387442,union
coco-merged.json,3512,frame_2323.jpg,1920,1080,1,85170,2073600,0.041073495,union
coco-merged.json,3513,frame_2324.jpg,1920,1080,2,228015,2073600,0.109960938,union
coco-merged.json,3514,frame_2325.jpg,1920,1080,2,268411,2073600,0.129442033,union
coco-merged.json,3534,frame_2345.jpg,1920,1080,2,225238,2073600,0.108621721,union
coco-merged.json,3537,frame_2348.jpg,1920,1080,1,194164,2073600,0.093636188,union
coco-merged.json,3538,frame_2349.jpg,1920,1080,2,374597,2073600,0.180650559,union
coco-merged.json,3539,frame_2350.jpg,1920,1080,1,277781,2073600,0.133960745,union
coco-merged.json,3540,frame_2351.jpg,1920,1080,1,339760,2073600,0.163850309,union
coco-merged.json,3541,frame_2352.jpg,1920,1080,1,367350,2073600,0.177155671,union
coco-merged.json,3542,frame_2353.jpg,1920,1080,1,228800,2073600,0.110339506,union
coco-merged.json,3543,frame_2354.jpg,1920,1080,1,207990,2073600,0.100303819,union
coco-merged.json,3544,frame_2355.jpg,1920,1080,1,221545,2073600,0.10684076,union
coco-merged.json,3547,frame_2358.jpg,1920,1080,1,292789,2073600,0.141198399,union
coco-merged.json,3548,frame_2359.jpg,1920,1080,1,321547,2073600,0.155067033,union
coco-merged.json,3559,frame_2370.jpg,1920,1080,1,24757,2073600,0.01193914,union
coco-merged.json,3560,frame_2371.jpg,1920,1080,1,31188,2073600,0.015040509,union
coco-merged.json,3561,frame_2372.jpg,1920,1080,1,53471,2073600,0.025786555,union
coco-merged.json,3562,frame_2373.jpg,1920,1080,1,39647,2073600,0.019119888,union
coco-merged.json,3563,frame_2374.jpg,1920,1080,1,23108,2073600,0.011143904,union
coco-merged.json,3566,frame_2377.jpg,1920,1080,1,15207,2073600,0.007333623,union
coco-merged.json,3569,frame_2380.jpg,1920,1080,1,58965,2073600,0.028436053,union
coco-merged.json,3570,frame_2381.jpg,1920,1080,1,111088,2073600,0.053572531,union
coco-merged.json,3574,frame_2385.jpg,1920,1080,1,97040,2073600,0.04679784,union
coco-merged.json,3576,frame_2387.jpg,1920,1080,1,53900,2073600,0.025993441,union
coco-merged.json,3577,frame_2388.jpg,1920,1080,1,83366,2073600,0.040203511,union
coco-merged.json,3580,frame_2391.jpg,1920,1080,2,116458,2073600,0.05616223,union
coco-merged.json,3581,frame_2392.jpg,1920,1080,1,50549,2073600,0.024377411,union
coco-merged.json,3585,frame_2396.jpg,1920,1080,2,86740,2073600,0.041830633,union
coco-merged.json,3592,frame_2403.jpg,1920,1080,1,27512,2073600,0.013267747,union
coco-merged.json,3593,frame_2404.jpg,1920,1080,2,162044,2073600,0.078146219,union
coco-merged.json,3594,frame_2405.jpg,1920,1080,2,213721,2073600,0.103067612,union
coco-merged.json,3596,frame_2407.jpg,1920,1080,1,15262,2073600,0.007360147,union
coco-merged.json,3598,frame_2409.jpg,1920,1080,2,269346,2073600,0.12989294,union
coco-merged.json,3600,frame_2411.jpg,1920,1080,3,209512,2073600,0.101037809,union
coco-merged.json,3601,frame_2412.jpg,1920,1080,2,124941,2073600,0.060253183,union
coco-merged.json,3605,frame_2416.jpg,1920,1080,2,69361,2073600,0.033449556,union
coco-merged.json,3606,frame_2417.jpg,1920,1080,3,184250,2073600,0.088855131,union
coco-merged.json,3609,frame_2420.jpg,1920,1080,1,45691,2073600,0.022034626,union
coco-merged.json,3610,frame_2421.jpg,1920,1080,1,35023,2073600,0.01688995,union
coco-merged.json,3611,frame_2422.jpg,1920,1080,1,38118,2073600,0.018382523,union
coco-merged.json,3612,frame_2423.jpg,1920,1080,1,44514,2073600,0.021467014,union
coco-merged.json,3614,frame_2425.jpg,1920,1080,1,44330,2073600,0.021378279,union
coco-merged.json,3615,frame_2426.jpg,1920,1080,1,48547,2073600,0.023411941,union
coco-merged.json,3617,frame_2428.jpg,1920,1080,2,161225,2073600,0.077751254,union
coco-merged.json,3618,frame_2429.jpg,1920,1080,1,85754,2073600,0.041355131,union
coco-merged.json,3619,frame_2430.jpg,1920,1080,1,83208,2073600,0.040127315,union
coco-merged.json,3620,frame_2431.jpg,1920,1080,1,93046,2073600,0.044871721,union
coco-merged.json,3621,frame_2432.jpg,1920,1080,1,74166,2073600,0.035766782,union
coco-merged.json,3622,frame_2433.jpg,1920,1080,1,91110,2073600,0.043938079,union
coco-merged.json,3734,frame_2551.jpg,1920,1080,1,196143,2073600,0.094590567,union
coco-merged.json,3735,frame_2552.jpg,1920,1080,1,174214,2073600,0.084015239,union
coco-merged.json,3737,frame_2554.jpg,1920,1080,1,72062,2073600,0.034752122,union
coco-merged.json,3738,frame_2555.jpg,1920,1080,1,75726,2073600,0.036519097,union
coco-merged.json,3739,frame_2556.jpg,1920,1080,1,114497,2073600,0.055216532,union
coco-merged.json,3740,frame_2557.jpg,1920,1080,1,83564,2073600,0.040298997,union
coco-merged.json,3741,frame_2558.jpg,1920,1080,1,79701,2073600,0.038436053,union
coco-merged.json,3743,frame_2560.jpg,1920,1080,1,109402,2073600,0.052759452,union
coco-merged.json,3745,frame_2562.jpg,1920,1080,1,114296,2073600,0.055119599,union
coco-merged.json,3747,frame_2564.jpg,1920,1080,1,66498,2073600,0.032068866,union
coco-merged.json,3748,frame_2565.jpg,1920,1080,1,81543,2073600,0.039324363,union
coco-merged.json,3751,frame_2568.jpg,1920,1080,1,131968,2073600,0.063641975,union
coco-merged.json,3752,frame_2569.jpg,1920,1080,1,91189,2073600,0.043976177,union
coco-merged.json,3753,frame_2570.jpg,1920,1080,1,46431,2073600,0.022391493,union
coco-merged.json,3754,frame_2571.jpg,1920,1080,1,91976,2073600,0.04435571,union
coco-merged.json,3757,frame_2574.jpg,1920,1080,1,61969,2073600,0.029884742,union
coco-merged.json,3759,frame_2576.jpg,1920,1080,1,100388,2073600,0.048412423,union
coco-merged.json,3762,frame_2579.jpg,1920,1080,1,77945,2073600,0.037589217,union
coco-merged.json,3763,frame_2580.jpg,1920,1080,1,40702,2073600,0.019628665,union
coco-merged.json,3768,frame_2585.jpg,1920,1080,1,196582,2073600,0.094802276,union
coco-merged.json,3769,frame_2586.jpg,1920,1080,1,74967,2073600,0.036153067,union
coco-merged.json,3770,frame_2587.jpg,1920,1080,1,52886,2073600,0.025504437,union
coco-merged.json,3772,frame_2589.jpg,1920,1080,1,60968,2073600,0.029402006,union
coco-merged.json,3775,frame_2592.jpg,1920,1080,1,61334,2073600,0.029578511,union
coco-merged.json,3776,frame_2593.jpg,1920,1080,1,43899,2073600,0.021170428,union
coco-merged.json,3777,frame_2594.jpg,1920,1080,1,68017,2073600,0.032801408,union
coco-merged.json,3778,frame_2595.jpg,1920,1080,1,50854,2073600,0.024524498,union
coco-merged.json,3779,frame_2596.jpg,1920,1080,1,46349,2073600,0.022351948,union
coco-merged.json,3781,frame_2598.jpg,1920,1080,1,90326,2073600,0.043559992,union
coco-merged.json,3782,frame_2599.jpg,1920,1080,2,198091,2073600,0.095529996,union
coco-merged.json,3783,frame_2600.jpg,1920,1080,1,48128,2073600,0.023209877,union
coco-merged.json,3784,frame_2601.jpg,1920,1080,1,56317,2073600,0.027159047,union
coco-merged.json,3788,frame_2605.jpg,1920,1080,1,126574,2073600,0.061040702,union
coco-merged.json,3793,frame_2610.jpg,1920,1080,1,100913,2073600,0.048665606,union
coco-merged.json,3795,frame_2612.jpg,1920,1080,2,126117,2073600,0.060820313,union
coco-merged.json,3796,frame_2613.jpg,1920,1080,2,156567,2073600,0.075504919,union
coco-merged.json,3797,frame_2614.jpg,1920,1080,2,87313,2073600,0.042106964,union
coco-merged.json,3798,frame_2615.jpg,1920,1080,1,191556,2073600,0.092378472,union
coco-merged.json,3799,frame_2616.jpg,1920,1080,1,189164,2073600,0.091224923,union
coco-merged.json,3800,frame_2617.jpg,1920,1080,1,153402,2073600,0.073978588,union
coco-merged.json,3803,frame_2620.jpg,1920,1080,1,294701,2073600,0.142120467,union
coco-merged.json,3804,frame_2621.jpg,1920,1080,2,383600,2073600,0.184992284,union
coco-merged.json,3805,frame_2622.jpg,1920,1080,2,341745,2073600,0.164807581,union
coco-merged.json,3806,frame_2623.jpg,1920,1080,2,297073,2073600,0.143264371,union
coco-merged.json,3807,frame_2624.jpg,1920,1080,1,302140,2073600,0.145707948,union
coco-merged.json,3808,frame_2625.jpg,1920,1080,1,266061,2073600,0.128308738,union
coco-merged.json,3809,frame_2626.jpg,1920,1080,2,331165,2073600,0.159705343,union
coco-merged.json,3810,frame_2627.jpg,1920,1080,1,77730,2073600,0.037485532,union
coco-merged.json,3811,frame_2628.jpg,1920,1080,2,322508,2073600,0.155530478,union
coco-merged.json,3812,frame_2629.jpg,1920,1080,2,349901,2073600,0.168740837,union
coco-merged.json,3813,frame_2630.jpg,1920,1080,2,167682,2073600,0.080865162,union
coco-merged.json,3814,frame_2631.jpg,1920,1080,2,343108,2073600,0.165464892,union
coco-merged.json,3815,frame_2632.jpg,1920,1080,2,323847,2073600,0.156176215,union
coco-merged.json,3820,frame_2637.jpg,1920,1080,1,185825,2073600,0.08961468,union
coco-merged.json,3821,frame_2638.jpg,1920,1080,1,312024,2073600,0.150474537,union
coco-merged.json,3826,frame_2643.jpg,1920,1080,1,240856,2073600,0.116153549,union
coco-merged.json,3827,frame_2644.jpg,1920,1080,1,183960,2073600,0.088715278,union
coco-merged.json,3828,frame_2645.jpg,1920,1080,1,345608,2073600,0.166670525,union
coco-merged.json,3829,frame_2646.jpg,1920,1080,1,421269,2073600,0.203158275,union
coco-merged.json,3830,frame_2647.jpg,1920,1080,1,361687,2073600,0.174424672,union
coco-merged.json,3831,frame_2648.jpg,1920,1080,1,453327,2073600,0.218618345,union
coco-merged.json,3832,frame_2649.jpg,1920,1080,1,507231,2073600,0.244613715,union
coco-merged.json,3833,frame_2650.jpg,1920,1080,1,398877,2073600,0.192359664,union
coco-merged.json,3834,frame_2651.jpg,1920,1080,1,311841,2073600,0.150386285,union
coco-merged.json,3835,frame_2652.jpg,1920,1080,1,336188,2073600,0.162127701,union
coco-merged.json,3836,frame_2653.jpg,1920,1080,1,238792,2073600,0.115158179,union
coco-merged.json,3837,frame_2654.jpg,1920,1080,1,295022,2073600,0.14227527,union
coco-merged.json,3838,frame_2655.jpg,1920,1080,1,292581,2073600,0.14109809,union
coco-merged.json,3839,frame_2656.jpg,1920,1080,2,343597,2073600,0.165700714,union
coco-merged.json,3840,frame_2657.jpg,1920,1080,2,237920,2073600,0.114737654,union
coco-merged.json,3842,frame_2659.jpg,1920,1080,1,38950,2073600,0.018783758,union
coco-merged.json,3843,frame_2660.jpg,1920,1080,2,215054,2073600,0.103710455,union
coco-merged.json,3844,frame_2661.jpg,1920,1080,2,417888,2073600,0.201527778,union
coco-merged.json,3845,frame_2662.jpg,1920,1080,1,334651,2073600,0.161386478,union
coco-merged.json,3846,frame_2663.jpg,1920,1080,2,388902,2073600,0.18754919,union
coco-merged.json,3847,frame_2664.jpg,1920,1080,1,368003,2073600,0.177470583,union
coco-merged.json,3848,frame_2665.jpg,1920,1080,1,379404,2073600,0.18296875,union
coco-merged.json,3849,frame_2666.jpg,1920,1080,2,334180,2073600,0.161159336,union
coco-merged.json,3850,frame_2667.jpg,1920,1080,2,399245,2073600,0.192537133,union
coco-merged.json,3851,frame_2668.jpg,1920,1080,1,469522,2073600,0.226428434,union
coco-merged.json,3852,frame_2669.jpg,1920,1080,1,369930,2073600,0.178399884,union
coco-merged.json,3853,frame_2670.jpg,1920,1080,1,353487,2073600,0.170470197,union
coco-merged.json,3854,frame_2671.jpg,1920,1080,1,373322,2073600,0.180035687,union
coco-merged.json,3855,frame_2672.jpg,1920,1080,1,348672,2073600,0.168148148,union
coco-merged.json,3856,frame_2673.jpg,1920,1080,1,282520,2073600,0.136246142,union
coco-merged.json,3857,frame_2674.jpg,1920,1080,1,182507,2073600,0.088014564,union
coco-merged.json,3858,frame_2675.jpg,1920,1080,2,243315,2073600,0.11733941,union
coco-merged.json,3859,frame_2676.jpg,1920,1080,2,220641,2073600,0.106404803,union
coco-merged.json,3861,frame_2678.jpg,1920,1080,1,248810,2073600,0.11998939,union
coco-merged.json,3862,frame_2679.jpg,1920,1080,1,165691,2073600,0.079904996,union
coco-merged.json,3864,frame_2681.jpg,1920,1080,1,229270,2073600,0.110566165,union
coco-merged.json,3866,frame_2683.jpg,1920,1080,1,251154,2073600,0.121119792,union
coco-merged.json,3867,frame_2684.jpg,1920,1080,1,228640,2073600,0.110262346,union
coco-merged.json,3868,frame_2685.jpg,1920,1080,2,276056,2073600,0.133128858,union
coco-merged.json,3869,frame_2686.jpg,1920,1080,2,315938,2073600,0.152362076,union
coco-merged.json,3870,frame_2687.jpg,1920,1080,3,206544,2073600,0.099606481,union
coco-merged.json,3871,frame_2688.jpg,1920,1080,2,365707,2073600,0.176363329,union
coco-merged.json,3872,frame_2689.jpg,1920,1080,2,222134,2073600,0.107124807,union
coco-merged.json,3873,frame_2690.jpg,1920,1080,2,181950,2073600,0.087745949,union
coco-merged.json,3874,frame_2691.jpg,1920,1080,2,236271,2073600,0.113942419,union
coco-merged.json,3875,frame_2692.jpg,1920,1080,2,264717,2073600,0.12766059,union
coco-merged.json,3876,frame_2693.jpg,1920,1080,2,211294,2073600,0.101897184,union
coco-merged.json,3877,frame_2694.jpg,1920,1080,1,88609,2073600,0.042731964,union
coco-merged.json,3878,frame_2695.jpg,1920,1080,2,249549,2073600,0.120345775,union
coco-merged.json,3879,frame_2696.jpg,1920,1080,2,279294,2073600,0.134690394,union
coco-merged.json,3880,frame_2697.jpg,1920,1080,1,278866,2073600,0.134483989,union
coco-merged.json,3881,frame_2698.jpg,1920,1080,1,261420,2073600,0.126070602,union
coco-merged.json,3882,frame_2699.jpg,1920,1080,2,247656,2073600,0.11943287,union
coco-merged.json,3883,frame_2700.jpg,1920,1080,2,180024,2073600,0.08681713,union
coco-merged.json,3885,frame_2702.jpg,1920,1080,2,224804,2073600,0.108412423,union
coco-merged.json,3886,frame_2703.jpg,1920,1080,2,242934,2073600,0.117155671,union
coco-merged.json,3887,frame_2704.jpg,1920,1080,1,252582,2073600,0.121808449,union
coco-merged.json,3890,frame_2707.jpg,1920,1080,2,357891,2073600,0.172594039,union
coco-merged.json,3891,frame_2708.jpg,1920,1080,2,259658,2073600,0.125220872,union
coco-merged.json,3892,frame_2709.jpg,1920,1080,1,61990,2073600,0.029894869,union
coco-merged.json,3893,frame_2710.jpg,1920,1080,3,179326,2073600,0.086480517,union
coco-merged.json,3894,frame_2711.jpg,1920,1080,1,83824,2073600,0.040424383,union
coco-merged.json,3895,frame_2712.jpg,1920,1080,1,78046,2073600,0.037637924,union
coco-merged.json,3896,frame_2713.jpg,1920,1080,1,49912,2073600,0.024070216,union
coco-merged.json,3897,frame_2714.jpg,1920,1080,1,46796,2073600,0.022567515,union
coco-merged.json,3898,frame_2715.jpg,1920,1080,1,64674,2073600,0.031189236,union
coco-merged.json,3903,frame_2720.jpg,1920,1080,1,57356,2073600,0.027660108,union
coco-merged.json,3904,frame_2721.jpg,1920,1080,1,95664,2073600,0.046134259,union
coco-merged.json,3906,frame_2723.jpg,1920,1080,1,291586,2073600,0.140618248,union
coco-merged.json,3907,frame_2724.jpg,1920,1080,2,388293,2073600,0.187255498,union
coco-merged.json,3908,frame_2725.jpg,1920,1080,1,340160,2073600,0.16404321,union
coco-merged.json,3909,frame_2726.jpg,1920,1080,1,308026,2073600,0.148546489,union
coco-merged.json,3911,frame_2728.jpg,1920,1080,1,62244,2073600,0.030017361,union
coco-merged.json,3913,frame_2730.jpg,1920,1080,1,66216,2073600,0.03193287,union
coco-merged.json,3914,frame_2731.jpg,1920,1080,1,75335,2073600,0.036330536,union
coco-merged.json,3915,frame_2732.jpg,1920,1080,1,63079,2073600,0.030420042,union
coco-merged.json,3916,frame_2733.jpg,1920,1080,1,56553,2073600,0.027272859,union
coco-merged.json,3917,frame_2734.jpg,1920,1080,2,63325,2073600,0.030538677,union
coco-merged.json,3918,frame_2735.jpg,1920,1080,1,80242,2073600,0.038696952,union
coco-merged.json,3919,frame_2736.jpg,1920,1080,1,85954,2073600,0.041451582,union
coco-merged.json,3920,frame_2737.jpg,1920,1080,1,70665,2073600,0.034078414,union
coco-merged.json,3927,frame_2744.jpg,1920,1080,1,360178,2073600,0.173696952,union
coco-merged.json,3928,frame_2745.jpg,1920,1080,1,359337,2073600,0.173291377,union
coco-merged.json,3932,frame_2749.jpg,1920,1080,2,193361,2073600,0.093248939,union
coco-merged.json,3934,frame_2751.jpg,1920,1080,4,432558,2073600,0.208602431,union
coco-merged.json,3940,frame_2757.jpg,1920,1080,1,153552,2073600,0.074050926,union
coco-merged.json,3941,frame_2758.jpg,1920,1080,1,318533,2073600,0.153613522,union
coco-merged.json,3978,frame_2795.jpg,1920,1080,1,191139,2073600,0.092177373,union
coco-merged.json,3979,frame_2796.jpg,1920,1080,1,127034,2073600,0.061262539,union
coco-merged.json,3980,frame_2797.jpg,1920,1080,1,179755,2073600,0.086687404,union
coco-merged.json,3981,frame_2798.jpg,1920,1080,1,162828,2073600,0.078524306,union
coco-merged.json,3982,frame_2799.jpg,1920,1080,1,159027,2073600,0.076691262,union
coco-merged.json,3983,frame_2800.jpg,1920,1080,1,162638,2073600,0.078432677,union
coco-merged.json,4074,frame_2891.jpg,1920,1080,2,212117,2073600,0.102294078,union
coco-merged.json,4075,frame_2892.jpg,1920,1080,2,235361,2073600,0.113503569,union
coco-merged.json,4076,frame_2893.jpg,1920,1080,1,205488,2073600,0.099097222,union
coco-merged.json,4077,frame_2894.jpg,1920,1080,1,83592,2073600,0.0403125,union
coco-merged.json,4083,frame_2900.jpg,1920,1080,1,32442,2073600,0.015645255,union
coco-merged.json,4089,frame_2906.jpg,1920,1080,1,44773,2073600,0.021591917,union
coco-merged.json,4100,frame_2917.jpg,1920,1080,3,330009,2073600,0.159147859,union
coco-merged.json,4101,frame_2918.jpg,1920,1080,2,232108,2073600,0.111934799,union
coco-merged.json,4102,frame_2919.jpg,1920,1080,2,301789,2073600,0.145538677,union
coco-merged.json,4103,frame_2920.jpg,1920,1080,2,354427,2073600,0.170923515,union
coco-merged.json,4105,frame_2922.jpg,1920,1080,3,329597,2073600,0.158949171,union
coco-merged.json,4107,frame_2924.jpg,1920,1080,2,246179,2073600,0.118720583,union
